SCH_ID,STU_ID,stlang,efficacy,sclimate,Profmath1,Profmath2,Profmath3,Profmath4,Profmath5,Profmath,public,mathach
1011,101101,1,1.6,3.6,1,1,1,0,0,3,1,39.94
1011,101102,0,3.8,3.6,1,1,1,0,0,3,1,47.361
1011,101104,1,2.4,3.6,1,1,1,1,0,4,1,56.717
1011,101105,1,3.4,3.6,1,0,0,0,0,1,1,29.603
1011,101106,0,2.6,3.6,1,0,0,0,0,1,1,24.673
1011,101107,0,2.5,3.6,1,0,0,0,0,1,1,19.458
1011,101108,1,2.2,3.6,1,1,0,0,0,2,1,37.965
1011,101109,1,3.2,3.6,1,1,1,1,0,4,1,56.465
1011,101110,1,3,3.6,1,0,0,0,0,1,1,23.465
1011,101111,1,3.2,3.6,1,1,0,0,0,2,1,31.589
1011,101112,1,1.6,3.6,1,1,1,0,0,3,1,48.703
1011,101113,0,1.4,3.6,1,1,0,0,0,2,1,34.063
1011,101114,1,2.4,3.6,1,0,0,0,0,1,1,23.202
1011,101115,1,2.6,3.6,1,1,1,1,0,4,1,54.993
1011,101116,1,3.6,3.6,1,1,1,1,0,4,1,59.408
1011,101117,1,3,3.6,0,0,0,0,0,0,1,17.533
1011,101118,1,1.6,3.6,0,0,0,0,0,0,1,16.11
1011,101119,0,2.2,3.6,1,1,1,1,0,4,1,49.36
1011,101120,1,2,3.6,1,0,0,0,0,1,1,27.544
1011,101121,0,4,3.6,1,1,1,0,0,3,1,47.576
1011,101122,0,2,3.6,1,1,0,0,0,2,1,31.443
1011,101123,0,3,3.6,1,1,0,0,0,2,1,33.751
1011,101124,1,3.2,3.6,1,1,0,0,0,2,1,35.035
1011,101125,0,,3.6,1,0,0,0,0,1,1,24.927
1011,101126,0,3,3.6,1,1,1,1,0,4,1,56.609
1011,101127,0,2.4,3.6,1,1,1,0,0,3,1,42.173
1011,101128,0,2.6,3.6,1,1,1,0,0,3,1,40.39
1011,101129,1,2.6,3.6,1,1,1,1,0,4,1,61.158
1011,101131,1,3,3.6,1,1,1,0,0,3,1,49.751
1011,101132,1,2,3.6,1,1,0,0,0,2,1,33.435
1011,101133,1,2,3.6,1,0,0,0,0,1,1,23.543
1012,101201,0,,,1,0,0,0,0,1,1,29.532
1012,101203,1,,,1,1,0,0,0,2,1,36.786
1012,101207,1,,,1,1,1,0,0,3,1,46.499
1012,101209,1,,,1,1,0,0,0,2,1,32.578
1012,101210,1,,,1,1,1,1,0,4,1,55.715
1012,101211,1,,,1,1,1,0,0,3,1,45.658
1012,101212,1,,,1,1,0,0,0,2,1,34.73
1012,101214,1,,,1,0,0,0,0,1,1,28.233
1012,101215,1,,,1,1,1,0,0,3,1,42.738
1012,101217,1,3,,1,0,0,0,0,1,1,20.918
1012,101219,1,1.5,,0,0,0,0,0,0,1,18.312
1012,101221,1,3,,1,1,1,1,0,4,1,49.773
1012,101222,,,,1,0,0,0,0,1,1,20.575
1012,101223,1,,,1,1,0,0,0,2,1,33.906
1012,101226,1,1.25,,1,1,1,0,0,3,1,39.908
1012,101227,1,,,1,0,0,0,0,1,1,29.316
1021,102101,1,3,2.4,1,1,0,0,0,2,1,33.487
1021,102103,1,3,2.4,0,0,0,0,0,0,1,19.243
1021,102104,1,,2.4,1,1,1,0,0,3,1,39.714
1021,102105,1,,2.4,1,0,0,0,0,1,1,21.837
1021,102106,0,3.6,2.4,1,0,0,0,0,1,1,20.08
1021,102107,1,1.5,2.4,1,0,0,0,0,1,1,19.51
1021,102108,1,2.6,2.4,1,0,0,0,0,1,1,26.227
1021,102109,1,3.2,2.4,0,0,0,0,0,0,1,17.944
1021,102111,1,,2.4,1,0,0,0,0,1,1,23.669
1021,102112,1,,2.4,0,0,0,0,0,0,1,18.394
1021,102113,1,3,2.4,1,1,1,0,0,3,1,37.71
1021,102116,0,2.2,2.4,0,0,0,0,0,0,1,16.048
1021,102117,1,3,2.4,1,1,0,0,0,2,1,32.855
1021,102118,0,3.2,2.4,0,0,0,0,0,0,1,18.279
1021,102120,1,1.8,2.4,0,0,0,0,0,0,1,18.026
1021,102121,1,1.8,2.4,0,0,0,0,0,0,1,17.152
1021,102122,1,2.2,2.4,1,0,0,0,0,1,1,23.401
1021,102162,,,,,,,,,,1,
1021,102163,,,,,,,,,,1,
1021,102164,,,,,,,,,,1,
1022,102201,1,3.25,2.8,1,0,0,0,0,1,1,31.11
1022,102202,1,,2.8,0,0,0,0,0,0,1,12.972
1022,102203,1,1.8,2.8,1,0,0,0,0,1,1,24.656
1022,102204,0,3.6,2.8,1,1,1,1,0,4,1,55.327
1022,102205,1,,2.8,1,0,0,0,0,1,1,30.103
1022,102206,1,,2.8,1,0,0,0,0,1,1,21.158
1022,102207,0,2,2.8,1,0,0,0,0,1,1,25.95
1022,102208,0,4,2.8,1,1,1,0,0,3,1,43.606
1022,102209,1,2.8,2.8,1,1,1,0,0,3,1,43.155
1022,102210,0,,2.8,0,0,0,0,0,0,1,13.369
1022,102211,1,,2.8,1,0,0,0,0,1,1,27.49
1022,102212,1,2.2,2.8,0,0,0,0,0,0,1,15.462
1022,102213,1,3,2.8,1,1,1,0,0,3,1,41.274
1022,102214,0,2.8,2.8,1,0,0,0,0,1,1,27.25
1022,102215,1,3.2,2.8,1,1,1,1,0,4,1,51.824
1022,102216,0,1.8,2.8,1,1,1,0,0,3,1,40.249
1022,102217,1,1,2.8,1,0,0,0,0,1,1,29.691
1022,102218,1,3,2.8,1,0,0,0,0,1,1,22.045
1022,102219,0,4,2.8,1,1,1,1,0,4,1,50.035
1022,102220,0,,2.8,1,0,0,0,0,1,1,19.832
1022,102221,0,3,2.8,1,1,0,0,0,2,1,35.782
1022,102222,1,4,2.8,1,0,0,0,0,1,1,20.856
1022,102223,1,3,2.8,1,1,0,0,0,2,1,37.108
1022,102224,0,3,2.8,1,1,1,0,0,3,1,44.771
1022,102226,0,3,2.8,1,1,1,0,0,3,1,41.57
1022,102227,0,3.6,2.8,0,0,0,0,0,0,1,17.06
1022,102228,1,3.2,2.8,0,0,0,0,0,0,1,17.635
1022,102232,0,2.8,2.8,1,1,1,1,0,4,1,49.075
1022,102233,0,2.2,2.8,1,1,0,0,0,2,1,30.929
1022,102234,0,3,2.8,1,0,0,0,0,1,1,23.902
1022,102235,1,3,2.8,1,1,1,1,0,4,1,50.035
1022,102261,,,,,,,,,,1,
1031,103101,1,3.2,4.4,1,1,1,0,0,3,1,47.263
1031,103102,0,,4.4,1,0,0,0,0,1,1,26.765
1031,103103,0,1.8,4.4,1,0,0,0,0,1,1,25.614
1031,103104,1,2.2,4.4,1,1,1,0,0,3,1,44.23
1031,103107,1,2.8,4.4,1,0,0,0,0,1,1,28.604
1031,103108,1,1.8,4.4,1,1,1,0,0,3,1,41.246
1031,103109,1,2,4.4,1,1,0,0,0,2,1,35.523
1031,103110,1,1.8,4.4,1,1,1,1,0,4,1,52.807
1031,103111,1,4,4.4,1,1,1,0,0,3,1,42.283
1031,103112,1,2.4,4.4,1,1,0,0,0,2,1,35.643
1031,103114,1,,4.4,1,0,0,0,0,1,1,24.33
1031,103115,1,2,4.4,1,0,0,0,0,1,1,27.592
1031,103116,1,3,4.4,1,1,1,0,0,3,1,40.397
1031,103117,0,2.6,4.4,0,0,0,0,0,0,1,13.017
1031,103118,0,2,4.4,1,1,1,0,0,3,1,42.148
1031,103119,1,2.8,4.4,1,0,0,0,0,1,1,25.656
1031,103122,1,2.8,4.4,1,0,0,0,0,1,1,30.639
1031,103124,1,2,4.4,0,0,0,0,0,0,1,18.708
1031,103125,0,,4.4,0,0,0,0,0,0,1,18.264
1031,103126,,,4.4,1,0,0,0,0,1,1,26.152
1031,103127,1,3.4,4.4,1,1,1,1,0,4,1,51.021
1031,103128,0,,4.4,1,0,0,0,0,1,1,20.177
1031,103129,1,3,4.4,1,1,1,0,0,3,1,40.354
1031,103161,,,,,,,,,,1,
1031,103162,,,,,,,,,,1,
1032,103203,0,,,1,0,0,0,0,1,1,30.284
1032,103204,0,1.8,,1,0,0,0,0,1,1,25.895
1032,103205,0,2.4,,1,1,1,0,0,3,1,43.537
1032,103210,0,2,,1,0,0,0,0,1,1,24.939
1032,103212,0,2,,0,0,0,0,0,0,1,16.368
1032,103213,,,,,,,,,,1,
1032,103214,1,2,,1,0,0,0,0,1,1,21.764
1032,103215,1,,,1,1,1,0,0,3,1,43.133
1032,103218,0,2,,1,0,0,0,0,1,1,21.78
1032,103219,1,2.2,,1,0,0,0,0,1,1,21.778
1032,103221,0,2.2,,1,1,0,0,0,2,1,32.799
1032,103223,0,1.8,,1,0,0,0,0,1,1,22.46
1032,103225,1,3,,1,1,1,0,0,3,1,46.546
1032,103226,1,2.2,,1,0,0,0,0,1,1,28.58
1032,103229,,,,,,,,,,1,
1032,103230,,,,1,0,0,0,0,1,1,25.341
1032,103231,0,2,,1,1,0,0,0,2,1,33.685
1033,103301,1,2.8,4,1,0,0,0,0,1,1,24.803
1033,103302,0,1.8,4,1,0,0,0,0,1,1,27.763
1033,103303,0,2.8,4,1,1,0,0,0,2,1,30.779
1033,103304,1,1,4,1,1,0,0,0,2,1,32.342
1033,103305,0,1.2,4,1,1,0,0,0,2,1,35.809
1033,103306,1,2,4,1,1,0,0,0,2,1,37.333
1033,103307,0,1.6,4,1,0,0,0,0,1,1,27.236
1033,103308,0,,4,1,1,1,1,0,4,1,51.297
1033,103309,0,2,4,1,1,1,0,0,3,1,41.242
1033,103310,1,4,4,1,0,0,0,0,1,1,22.027
1033,103312,1,,4,1,1,0,0,0,2,1,37.545
1033,103313,1,1.8,4,1,1,1,0,0,3,1,42.845
1033,103314,0,3,4,1,1,1,0,0,3,1,45.193
1033,103315,0,2.6,4,1,0,0,0,0,1,1,24.631
1033,103316,0,3.2,4,1,1,1,0,0,3,1,44.718
1033,103317,0,3,4,1,1,1,1,0,4,1,59.176
1033,103318,1,2,4,1,1,1,0,0,3,1,42.823
1033,103319,0,2.4,4,1,0,0,0,0,1,1,26.154
1033,103320,0,1.8,4,1,1,0,0,0,2,1,32.908
1033,103321,1,1.5,4,1,0,0,0,0,1,1,27.32
1033,103322,1,2.6,4,1,1,0,0,0,2,1,35.698
1033,103323,1,3.4,4,1,1,1,0,0,3,1,39.852
1033,103324,1,,4,1,0,0,0,0,1,1,22.373
1041,104101,1,1.8,4,1,1,1,0,0,3,1,44.482
1041,104102,,,4,1,1,0,0,0,2,1,38.545
1041,104103,1,2.6,4,1,1,0,0,0,2,1,35.052
1041,104104,1,1.6,4,1,1,1,0,0,3,1,43.928
1041,104105,0,3,4,1,1,1,0,0,3,1,46.367
1041,104106,0,2,4,1,0,0,0,0,1,1,21.03
1041,104107,1,1.2,4,1,1,1,0,0,3,1,47.835
1041,104108,1,2.6,4,1,1,1,0,0,3,1,41.67
1041,104109,0,,4,0,0,0,0,0,0,1,15.664
1041,104110,1,2.6,4,1,1,1,0,0,3,1,47.461
1041,104111,1,,4,1,1,1,1,0,4,1,51.538
1041,104112,1,,4,1,1,1,0,0,3,1,48.475
1041,104113,,,4,1,1,1,0,0,3,1,48.091
1041,104115,1,2,4,1,1,0,0,0,2,1,31.29
1041,104116,1,2,4,1,0,0,0,0,1,1,28.247
1041,104117,1,2,4,1,1,1,1,0,4,1,56.626
1041,104118,1,1,4,1,1,0,0,0,2,1,37.742
1041,104119,1,1.2,4,1,1,0,0,0,2,1,34.931
1041,104122,1,2.2,4,1,0,0,0,0,1,1,22.425
1041,104123,1,2.25,4,1,0,0,0,0,1,1,24.856
1041,104124,,,4,1,1,1,1,0,4,1,54.399
1042,104201,1,3.2,4.2,1,1,1,0,0,3,1,45.077
1042,104202,1,2.8,4.2,1,1,1,0,0,3,1,45.766
1042,104203,1,2.8,4.2,1,1,1,1,0,4,1,50.777
1042,104204,1,2.8,4.2,1,1,1,1,0,4,1,53.497
1042,104205,1,2,4.2,1,1,0,0,0,2,1,33.621
1042,104206,1,,4.2,1,1,1,0,0,3,1,44.115
1042,104207,1,3.8,4.2,1,1,0,0,0,2,1,32.692
1042,104208,1,3.2,4.2,1,1,1,1,0,4,1,52.748
1042,104209,1,3.2,4.2,1,1,1,0,0,3,1,48.152
1042,104211,1,3,4.2,1,1,1,0,0,3,1,44.232
1042,104212,0,1.6,4.2,1,0,0,0,0,1,1,27.682
1042,104213,1,4,4.2,1,1,1,1,0,4,1,54.442
1042,104214,0,2.6,4.2,1,1,1,1,0,4,1,51.917
1042,104215,1,1.8,4.2,1,0,0,0,0,1,1,29.208
1042,104216,1,3.2,4.2,1,1,1,0,0,3,1,38.501
1042,104217,1,,4.2,1,1,0,0,0,2,1,34.539
1042,104218,1,2.2,4.2,1,1,0,0,0,2,1,38.651
1042,104220,1,2,4.2,1,1,1,0,0,3,1,43.923
1042,104222,1,3.2,4.2,1,1,1,1,0,4,1,50.829
1042,104223,1,4,4.2,1,1,1,1,0,4,1,59.328
1042,104224,1,2.4,4.2,1,1,0,0,0,2,1,33.783
1042,104225,1,3.4,4.2,1,1,1,0,0,3,1,49.309
1042,104228,1,,4.2,1,1,1,1,0,4,1,49.162
1042,104231,1,4,4.2,1,1,1,0,0,3,1,46.422
1051,105101,1,2.2,4.2,1,0,0,0,0,1,1,26.066
1051,105102,1,2.2,4.2,1,1,1,1,0,4,1,55.071
1051,105103,1,3.2,4.2,1,1,0,0,0,2,1,33.214
1051,105104,1,4,4.2,1,1,1,0,0,3,1,41.543
1051,105105,1,1.8,4.2,1,1,0,0,0,2,1,35.9
1051,105106,1,2.2,4.2,1,1,1,0,0,3,1,40.703
1051,105107,1,2.6,4.2,1,1,1,1,0,4,1,54.718
1051,105108,1,2.4,4.2,0,0,0,0,0,0,1,16.68
1051,105109,1,3.8,4.2,1,1,1,1,0,4,1,50.886
1051,105110,1,2.6,4.2,1,0,0,0,0,1,1,29.824
1051,105111,1,2.2,4.2,1,0,0,0,0,1,1,27.716
1051,105112,1,2.2,4.2,1,1,1,1,0,4,1,51.915
1051,105113,1,1.4,4.2,1,1,0,0,0,2,1,33.594
1051,105114,1,3,4.2,1,1,1,0,0,3,1,40.944
1051,105115,1,2,4.2,1,1,0,0,0,2,1,35.984
1051,105116,1,3,4.2,1,0,0,0,0,1,1,29.432
1051,105117,1,3,4.2,1,1,0,0,0,2,1,36.76
1051,105118,1,3,4.2,1,1,1,1,0,4,1,56.234
1051,105119,1,2.4,4.2,1,1,1,1,0,4,1,51.495
1051,105120,1,2,4.2,0,0,0,0,0,0,1,17.475
1051,105121,1,2.2,4.2,1,1,1,0,0,3,1,45.133
1051,105122,1,4,4.2,1,1,0,0,0,2,1,34.725
1051,105123,1,3.2,4.2,1,1,0,0,0,2,1,36.696
1051,105124,1,1.4,4.2,1,0,0,0,0,1,1,22.013
1051,105125,1,2.8,4.2,1,1,0,0,0,2,1,38.069
1051,105126,1,3.2,4.2,1,1,1,0,0,3,1,40.425
1051,105127,1,3.8,4.2,1,0,0,0,0,1,1,30.569
1051,105128,1,1.6,4.2,1,1,1,0,0,3,1,44.556
1051,105129,1,2.6,4.2,1,1,1,1,0,4,1,58.534
1051,105130,1,2.4,4.2,1,1,1,0,0,3,1,39.274
1051,105132,1,2.8,4.2,1,1,1,0,0,3,1,47.385
1051,105133,1,1.4,4.2,1,0,0,0,0,1,1,23.589
1051,105134,1,1.8,4.2,1,1,1,0,0,3,1,45.954
1051,105161,,,,,,,,,,1,
1052,105201,1,3,3.8,1,1,1,0,0,3,1,40.223
1052,105202,1,1.8,3.8,1,1,0,0,0,2,1,36.076
1052,105205,1,3,3.8,1,1,1,0,0,3,1,39.502
1052,105207,1,,3.8,1,0,0,0,0,1,1,20.96
1052,105208,,,3.8,1,1,1,0,0,3,1,47.231
1052,105209,1,,3.8,1,1,1,0,0,3,1,41.558
1052,105211,1,4,3.8,1,1,1,0,0,3,1,46.174
1052,105213,0,1.5,3.8,1,0,0,0,0,1,1,25.848
1052,105216,1,,3.8,1,1,0,0,0,2,1,33.595
1052,105217,1,,3.8,1,1,0,0,0,2,1,30.318
1052,105218,1,2.6,3.8,1,0,0,0,0,1,1,25
1052,105219,1,,3.8,1,0,0,0,0,1,1,28.417
1052,105220,1,,3.8,1,1,1,0,0,3,1,41.009
1052,105221,1,2.2,3.8,1,0,0,0,0,1,1,21.138
1052,105226,1,,3.8,1,1,1,1,0,4,1,51.343
1052,105227,1,3,3.8,1,1,1,0,0,3,1,49.072
1052,105228,1,,3.8,1,0,0,0,0,1,1,27.447
1061,106101,1,3.6,4,1,1,1,1,0,4,1,48.668
1061,106102,1,2.8,4,1,1,1,0,0,3,1,41.354
1061,106103,1,4,4,1,1,1,1,0,4,1,48.845
1061,106104,1,3,4,1,1,1,0,0,3,1,48.518
1061,106105,1,2,4,1,0,0,0,0,1,1,27.89
1061,106106,1,2,4,1,1,0,0,0,2,1,34.96
1061,106107,1,2,4,1,1,0,0,0,2,1,33.292
1061,106108,1,4,4,1,1,1,1,0,4,1,57.33
1061,106109,1,,4,1,0,0,0,0,1,1,27.004
1061,106110,1,2.2,4,1,0,0,0,0,1,1,18.868
1061,106111,1,4,4,1,1,1,1,0,4,1,54.179
1061,106112,,,4,1,1,0,0,0,2,1,35.172
1061,106113,1,,4,1,1,1,1,0,4,1,51.185
1061,106114,1,3.2,4,1,1,1,1,0,4,1,53.445
1061,106115,1,2,4,1,1,1,1,0,4,1,53.139
1061,106117,,,4,1,1,1,0,0,3,1,47.897
1061,106119,1,,4,1,1,1,0,0,3,1,43.546
1061,106122,1,2.8,4,1,1,0,0,0,2,1,36.719
1061,106124,1,3,4,1,1,1,0,0,3,1,40.654
1061,106125,1,2.6,4,1,1,1,0,0,3,1,45.61
1061,106126,1,,4,1,1,0,0,0,2,1,36.9
1061,106127,1,3,4,1,1,1,1,0,4,1,50.731
1061,106128,1,3,4,1,1,1,1,0,4,1,53.448
1061,106129,1,4,4,1,1,1,1,0,4,1,54.81
1062,106201,1,3,3.4,1,1,1,0,0,3,1,41.372
1062,106202,1,4,3.4,1,1,1,1,0,4,1,53.69
1062,106203,1,2,3.4,1,1,1,0,0,3,1,47.364
1062,106204,1,3,3.4,1,1,0,0,0,2,1,35.517
1062,106206,1,1.8,3.4,1,1,1,0,0,3,1,47.875
1062,106207,1,2,3.4,1,1,1,0,0,3,1,48.172
1062,106208,1,4,3.4,1,1,1,1,0,4,1,52.466
1062,106209,1,4,3.4,1,1,1,0,0,3,1,45.043
1062,106210,1,,3.4,1,1,1,0,0,3,1,45.667
1062,106211,1,2.8,3.4,1,1,1,0,0,3,1,45.736
1062,106212,1,,3.4,1,1,0,0,0,2,1,37.581
1062,106213,1,1.8,3.4,1,1,1,0,0,3,1,49.62
1071,107101,1,,3.6,1,1,1,1,0,4,1,52.336
1071,107102,1,,3.6,1,1,1,1,0,4,1,55.244
1071,107104,1,3,3.6,1,0,0,0,0,1,1,20.96
1071,107105,1,,3.6,1,1,1,0,0,3,1,37.915
1071,107106,1,3,3.6,1,1,1,0,0,3,1,39.591
1071,107107,1,2,3.6,1,1,1,1,0,4,1,51.113
1071,107108,1,1,3.6,1,0,0,0,0,1,1,24.355
1071,107109,1,1.75,3.6,1,1,0,0,0,2,1,35.839
1071,107110,1,2.4,3.6,1,1,1,0,0,3,1,41.815
1071,107111,1,1.6,3.6,1,0,0,0,0,1,1,23.542
1071,107112,1,1,3.6,1,1,1,0,0,3,1,44.661
1071,107113,1,2,3.6,1,1,0,0,0,2,1,34.21
1071,107114,1,2,3.6,0,0,0,0,0,0,1,14.6
1071,107115,1,2,3.6,1,1,0,0,0,2,1,36.07
1071,107116,0,,3.6,1,1,1,1,0,4,1,50.103
1071,107117,1,,3.6,1,1,0,0,0,2,1,33.904
1071,107119,1,,3.6,1,1,1,0,0,3,1,37.976
1071,107120,1,1,3.6,0,0,0,0,0,0,1,17.062
1071,107121,1,,3.6,1,1,1,0,0,3,1,42.125
1071,107122,1,,3.6,1,1,0,0,0,2,1,35.01
1071,107123,1,2.5,3.6,1,1,1,1,0,4,1,62.439
1071,107124,1,,3.6,1,1,1,0,0,3,1,46.116
1071,107125,1,3.2,3.6,1,1,1,1,0,4,1,51.816
1071,107126,1,3,3.6,0,0,0,0,0,0,1,13.712
1071,107127,1,,3.6,1,1,1,0,0,3,1,45.397
1071,107128,1,1.2,3.6,1,1,1,0,0,3,1,46.077
1071,107129,1,3.8,3.6,1,1,1,1,0,4,1,54.723
1071,107130,1,3,3.6,0,0,0,0,0,0,1,14.164
1071,107131,1,1,3.6,0,0,0,0,0,0,1,15.115
1071,107132,1,2,3.6,1,0,0,0,0,1,1,27.407
1072,107201,1,1.6,3,1,1,1,1,0,4,1,51.819
1072,107202,1,4,3,1,1,0,0,0,2,1,36.635
1072,107203,1,3.2,3,1,0,0,0,0,1,1,25.285
1072,107204,1,2.4,3,0,0,0,0,0,0,1,18.72
1072,107205,1,1,3,1,0,0,0,0,1,1,22.817
1072,107206,1,,3,1,1,1,1,0,4,1,51.577
1072,107207,1,2.2,3,1,1,0,0,0,2,1,36.576
1072,107208,1,4,3,0,0,0,0,0,0,1,18.386
1072,107209,1,4,3,1,0,0,0,0,1,1,19.235
1072,107210,1,3.2,3,1,1,1,0,0,3,1,48.275
1072,107211,1,3,3,1,0,0,0,0,1,1,24.061
1072,107212,1,1.4,3,1,0,0,0,0,1,1,30.111
1072,107213,1,3.2,3,1,1,1,0,0,3,1,47.967
1072,107215,1,,3,1,1,0,0,0,2,1,33.291
1072,107216,1,2,3,1,0,0,0,0,1,1,21.951
1072,107217,1,3,3,1,1,1,0,0,3,1,48.475
1072,107218,1,2.6,3,1,0,0,0,0,1,1,19.565
1072,107219,1,1.2,3,1,0,0,0,0,1,1,21.981
1072,107220,1,4,3,1,1,1,0,0,3,1,49.749
1072,107221,1,2.4,3,1,0,0,0,0,1,1,30.014
1072,107222,1,2.6,3,1,1,1,0,0,3,1,42.29
1072,107223,1,2,3,1,1,1,0,0,3,1,45.875
1072,107224,1,1.25,3,1,1,0,0,0,2,1,31.463
1072,107225,1,1.2,3,1,0,0,0,0,1,1,24.529
1072,107226,1,2.2,3,1,1,1,0,0,3,1,41.203
1072,107229,1,2.4,3,0,0,0,0,0,0,1,18.891
1072,107231,1,2,3,1,0,0,0,0,1,1,27.565
1072,107232,1,1.4,3,1,1,1,0,0,3,1,46.021
1081,108101,1,2.4,,1,1,0,0,0,2,1,34.801
1081,108103,1,3.4,,1,1,1,1,0,4,1,49.426
1081,108105,0,3.8,,1,1,1,1,1,5,1,65.855
1081,108106,0,2,,1,1,1,0,0,3,1,44.58
1081,108107,0,,,1,1,1,0,0,3,1,41.429
1081,108109,1,2.6,,1,1,1,0,0,3,1,46.099
1081,108110,1,3,,1,1,1,0,0,3,1,41.336
1081,108111,1,3.8,,1,1,1,1,1,5,1,64.782
1081,108115,1,2.4,,1,1,0,0,0,2,1,32.169
1081,108117,1,3.25,,1,1,1,0,0,3,1,48.608
1081,108119,,,,1,1,0,0,0,2,1,32.904
1081,108120,1,2.4,,1,1,1,1,0,4,1,55.085
1081,108122,1,2.2,,1,1,1,1,0,4,1,56.538
1081,108125,0,3,,1,1,1,0,0,3,1,45.242
1081,108126,0,3,,1,1,1,1,0,4,1,56.948
1081,108127,1,3.8,,1,1,1,1,0,4,1,58.014
1081,108128,1,1.2,,1,1,1,1,0,4,1,53.259
1081,108129,1,2.6,,1,1,1,1,0,4,1,61.821
1082,108201,1,1.6,4,1,1,0,0,0,2,1,36.76
1082,108203,1,3,4,1,1,1,0,0,3,1,47.384
1082,108204,1,1,4,1,1,0,0,0,2,1,34.075
1082,108205,0,4,4,1,1,1,1,1,5,1,62.709
1082,108206,1,3,4,1,0,0,0,0,1,1,30.845
1082,108207,1,3.2,4,1,0,0,0,0,1,1,30.361
1082,108208,1,2,4,1,1,0,0,0,2,1,34.279
1082,108209,,,4,1,0,0,0,0,1,1,29.093
1082,108210,1,,4,1,1,1,0,0,3,1,44.047
1082,108211,1,,4,1,1,0,0,0,2,1,38.744
1082,108212,1,3,4,1,1,1,0,0,3,1,48.996
1082,108214,1,1,4,1,0,0,0,0,1,1,22.809
1082,108216,1,2,4,1,0,0,0,0,1,1,29.101
1082,108217,1,2.6,4,1,1,1,0,0,3,1,47.546
1082,108220,1,,4,1,1,0,0,0,2,1,36.152
1082,108221,1,2.4,4,1,1,1,1,0,4,1,53.271
1082,108222,1,2.8,4,1,1,1,0,0,3,1,39.169
1082,108223,1,1.75,4,1,1,0,0,0,2,1,35.888
1082,108225,1,,4,1,1,1,0,0,3,1,41.648
1082,108226,1,2.8,4,1,1,1,0,0,3,1,47.293
1082,108227,1,3.2,4,1,1,1,1,0,4,1,52.898
1082,108228,1,3,4,1,1,1,1,0,4,1,53.313
1082,108229,1,2.2,4,1,1,1,0,0,3,1,39.628
1082,108230,1,4,4,1,1,1,0,0,3,1,45.98
1091,109102,1,2,3.6,1,0,0,0,0,1,1,27.532
1091,109103,1,2.2,3.6,1,1,1,0,0,3,1,48.561
1091,109104,1,2.8,3.6,1,1,1,0,0,3,1,43.343
1091,109105,1,2,3.6,1,1,0,0,0,2,1,30.619
1091,109106,1,2,3.6,0,0,0,0,0,0,1,14.204
1091,109107,0,1.666666667,3.6,1,1,1,0,0,3,1,39.383
1091,109108,1,4,3.6,1,1,1,0,0,3,1,46.073
1091,109109,1,3,3.6,1,1,1,1,0,4,1,58.851
1091,109110,1,3.6,3.6,1,1,0,0,0,2,1,33.843
1091,109111,0,2.8,3.6,1,0,0,0,0,1,1,21.946
1091,109112,1,2,3.6,1,1,1,1,0,4,1,51.954
1091,109113,1,3.4,3.6,1,1,1,1,0,4,1,49.891
1091,109114,1,1,3.6,1,0,0,0,0,1,1,26.743
1091,109115,1,1.4,3.6,1,1,1,0,0,3,1,47.301
1091,109116,1,,3.6,1,0,0,0,0,1,1,31.555
1091,109117,0,2,3.6,1,1,1,0,0,3,1,40.105
1091,109118,1,2.8,3.6,1,1,1,0,0,3,1,43.234
1091,109119,1,2.6,3.6,1,1,1,1,0,4,1,51.181
1091,109120,1,3,3.6,1,1,1,1,0,4,1,49.501
1091,109121,0,,3.6,1,1,1,0,0,3,1,38.525
1091,109122,1,2.8,3.6,1,1,0,0,0,2,1,37.539
1091,109123,1,3.8,3.6,1,1,1,1,0,4,1,60.51
1091,109124,1,3,3.6,1,1,1,1,0,4,1,57.079
1091,109125,0,3.2,3.6,1,1,1,0,0,3,1,45.096
1091,109126,1,2.6,3.6,1,1,1,0,0,3,1,40.606
1091,109127,1,4,3.6,1,1,1,1,0,4,1,55.294
1091,109128,1,2.4,3.6,1,1,1,0,0,3,1,46.334
1091,109161,,,,,,,,,,1,
1092,109201,1,1.2,4.6,1,0,0,0,0,1,1,22.616
1092,109202,1,1.8,4.6,1,1,1,1,0,4,1,49.912
1092,109204,1,3.8,4.6,1,1,1,1,0,4,1,50.113
1092,109205,1,2.333333333,4.6,1,0,0,0,0,1,1,29.979
1092,109206,,,4.6,,,,,,,1,
1092,109208,1,3.6,4.6,1,1,1,1,0,4,1,55.239
1092,109210,1,3,4.6,1,1,1,1,0,4,1,54.033
1092,109211,1,2.4,4.6,1,1,1,0,0,3,1,47.484
1092,109212,1,3.2,4.6,1,1,1,1,0,4,1,58.845
1092,109213,1,3.8,4.6,1,1,1,1,0,4,1,52.467
1092,109214,1,2.4,4.6,1,1,1,1,0,4,1,51.718
1092,109215,1,2,4.6,1,1,0,0,0,2,1,34.176
1092,109216,1,,4.6,1,1,1,0,0,3,1,44.691
1092,109217,1,2.2,4.6,1,1,1,1,0,4,1,50.323
1092,109218,1,4,4.6,1,1,1,1,0,4,1,53.891
1092,109220,1,3,4.6,1,1,1,0,0,3,1,40.987
1092,109221,,,4.6,1,1,1,0,0,3,1,45.601
1092,109222,1,3,4.6,1,1,1,1,0,4,1,54.435
